"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"105379499",22.1318507408136,-0.799834794559989,0.324359018770612,-2.46589349539757,0.0136671965398524,0.999874888188067
"102724951",46.2336583924994,1.14195129494961,0.602474058890303,1.89543645589152,0.0580346027603478,0.999874888188067
"102723360",49.2687636380981,1.3048303757864,0.591193940666901,2.20711053688147,0.0273063378209483,0.999874888188067
"102723553",162.844920285156,-0.124013924529823,0.146088157064119,-0.848897864290207,0.395938127369212,0.999874888188067
"102723451",35.2473271750657,-0.239993177489219,0.246515981531068,-0.973540035817002,0.330284972291524,0.999874888188067
"105379504",98.6260480161486,-0.253385499974541,0.240626284269675,-1.05302502901373,0.292329521026459,0.999874888188067
"109864279",84567.9429905816,1.71071442660355,0.786235537668351,2.17582943614686,NA,NA
"100500862",831.242050137688,2.55107993864493,1.0530881174278,2.42247528618593,NA,NA
"109864280",644.637179122593,1.38063312184005,0.561701256119242,2.45794914431696,0.0139732959940663,0.999874888188067
"109864281",58.5512539834787,3.41619707473927,1.03050874375427,3.31505879541948,NA,NA
"109864282",20931.3631872612,2.41938376625954,0.904540924488101,2.67470901621031,NA,NA
"109910379",94882.1617400261,1.64689825275419,0.768262365328259,2.14366644401554,NA,NA
"109910380",1115.21339087037,1.31151694632396,0.574295669670931,2.28369638774301,0.0223893805035731,0.999874888188067
"109910381",122.232509149668,2.89360687340678,0.914316995625308,3.16477423831307,0.00155203325120933,0.999874888188067
"109910382",16343.356035579,2.16330983140065,0.877455735153636,2.46543471622745,NA,NA
"112268284",3372.45531017239,3.28408124093722,1.05260862800166,3.11994520429871,NA,NA
"105379508",75.011132678037,-5.85918401065772,1.59068081553414,-3.68344419159305,NA,NA
"102723584",5.63189999721911,0.358897935137821,0.536208906747907,0.669324829597718,0.503288291286224,0.999874888188067
"106631777",81190.679769976,1.84317244211658,0.799292001977019,2.30600636257784,NA,NA
"113218488",44.6282107341779,3.73074748291398,1.34831748950278,2.76696513392388,NA,NA
"106631781",3417.55368379365,1.32964537206156,0.576596860641445,2.30602256589183,0.0211093714628323,0.999874888188067
"106632260",11.5192830907944,2.17074954432848,0.762218477574803,2.84793613405344,0.00440037542498872,0.999874888188067
"106632264",41894.6068596682,2.24737615389966,0.915790037978821,2.45402992028577,NA,NA
"102723603",9.97801995049239,0.761946395241161,0.468843131857403,1.62516275373936,0.104127884413004,0.999874888188067
"103504731",561.008655015986,2.61726537222981,1.05165753955074,2.48870499549491,NA,NA
"101927615",5.37748558623637,1.03329775165466,0.705322057112482,1.46500132986748,0.14292055492611,0.999874888188067
"100132288",82.1849741941063,0.785755020409228,0.493605960982238,1.59186695972155,0.11141460084446,0.999874888188067
"101930100",39.6407485489933,-0.309762932972591,0.438154433013844,-0.70697203915498,0.479583853946985,0.999874888188067
"101927345",61.5229519960581,0.0974734733516764,0.539340599123669,0.180727120320727,0.856581770366991,0.999874888188067
"105372733",47.2326687219425,-0.0467012350896041,0.247130309473515,-0.188974129434371,0.850113093165753,0.999874888188067
"85319",10.1206457990045,-0.0463273871235856,0.335088599313336,-0.138254142989405,0.890039565981021,0.999874888188067
"105378260",11.6661970353895,-0.121544371218252,0.311039488251291,-0.39076829730396,0.695968510524431,0.999874888188067
"149992",5.59134724933373,0.18111539648477,0.518291192874343,0.349447181381452,0.726753617467442,0.999874888188067
"112268283",11.6396632430368,-0.47210006471405,0.823306917126216,-0.573419286166006,0.566360834972598,0.999874888188067
"54055",34.202357523335,-0.394364326784169,0.693210438235343,-0.568895540275005,0.569427032075605,0.999874888188067
"110091776",52.7626213073891,0.330129531958115,0.641897923618719,0.51430222752085,0.607040704580426,0.999874888188067
"391267",19.618637920502,0.515890787808891,0.69603370247783,0.741186505728612,0.458580364221086,0.999874888188067
"105377134",42.4507862301783,0.426924696315142,0.42984707667489,0.993201348762555,0.320611841196225,0.999874888188067
"149998",27.1086156418152,0.152172651485735,0.429058744290067,0.354666239788504,0.722839645553386,0.999874888188067
